"kommune","parti","stemmer"
"1848 Steigen","Kristelig Folkeparti",408
"1848 Steigen","Senterpartiet",568
"1848 Steigen","Venstre",68
"1848 Steigen","Rød valgallianse",6
"1848 Steigen","Det nye Folkepartiet (1973-1977)",4
"1848 Steigen","Anders Langes parti (1973)",46
"1848 Steigen","Ensliges parti",5
"1848 Steigen","Kvinnenes frie folkevalgte",4
"1848 Steigen","Norges demokratiske parti",7
"1848 Steigen","Sosialistisk Valgforbund (1973)",119
"1849 Hamarøy - Hábmer","Arbeiderpartiet",349
"1849 Hamarøy - Hábmer","Høyre",143
"1849 Hamarøy - Hábmer","Kristelig Folkeparti",286
"1849 Hamarøy - Hábmer","Senterpartiet",329
"1849 Hamarøy - Hábmer","Venstre",10
"1849 Hamarøy - Hábmer","Rød valgallianse",3
"1849 Hamarøy - Hábmer","Det nye Folkepartiet (1973-1977)",7
"1849 Hamarøy - Hábmer","Anders Langes parti (1973)",42
"1849 Hamarøy - Hábmer","Ensliges parti",1
"1849 Hamarøy - Hábmer","Kvinnenes frie folkevalgte",3
"1849 Hamarøy - Hábmer","Norges demokratiske parti",1
"1849 Hamarøy - Hábmer","Sosialistisk Valgforbund (1973)",82
"1850 Divtasvuodna - Tysfjord","Arbeiderpartiet",552
"1850 Divtasvuodna - Tysfjord","Høyre",88
"1850 Divtasvuodna - Tysfjord","Kristelig Folkeparti",285
"1850 Divtasvuodna - Tysfjord","Senterpartiet",189
"1850 Divtasvuodna - Tysfjord","Venstre",43
"1850 Divtasvuodna - Tysfjord","Rød valgallianse",4
"1850 Divtasvuodna - Tysfjord","Det nye Folkepartiet (1973-1977)",6
"1850 Divtasvuodna - Tysfjord","Anders Langes parti (1973)",37
"1850 Divtasvuodna - Tysfjord","Ensliges parti",2
"1850 Divtasvuodna - Tysfjord","Norges demokratiske parti",4
"1850 Divtasvuodna - Tysfjord","Sosialistisk Valgforbund (1973)",176
"1851 Lødingen","Arbeiderpartiet",524
"1851 Lødingen","Høyre",308
"1851 Lødingen","Kristelig Folkeparti",193
"1851 Lødingen","Senterpartiet",225
"1851 Lødingen","Venstre",71
"1851 Lødingen","Rød valgallianse",8
"1851 Lødingen","Det nye Folkepartiet (1973-1977)",42
"1851 Lødingen","Anders Langes parti (1973)",45
"1851 Lødingen","Ensliges parti",1
"1851 Lødingen","Kvinnenes frie folkevalgte",2
"1851 Lødingen","Norges demokratiske parti",3
"1851 Lødingen","Sosialistisk Valgforbund (1973)",136
"1852 Tjeldsund","Arbeiderpartiet",286
"1852 Tjeldsund","Høyre",151
"1852 Tjeldsund","Kristelig Folkeparti",174
"1852 Tjeldsund","Senterpartiet",158
"1852 Tjeldsund","Venstre",27
"1852 Tjeldsund","Rød valgallianse",5
"1852 Tjeldsund","Det nye Folkepartiet (1973-1977)",9
"1852 Tjeldsund","Anders Langes parti (1973)",22
"1852 Tjeldsund","Ensliges parti",2
"1852 Tjeldsund","Kvinnenes frie folkevalgte",1
"1852 Tjeldsund","Norges demokratiske parti",2
"1852 Tjeldsund","Sosialistisk Valgforbund (1973)",76
"1853 Evenes","Arbeiderpartiet",372
"1853 Evenes","Høyre",68
"1853 Evenes","Kristelig Folkeparti",109
"1853 Evenes","Senterpartiet",240
"1853 Evenes","Venstre",23
"1853 Evenes","Rød valgallianse",3
"1853 Evenes","Det nye Folkepartiet (1973-1977)",11
"1853 Evenes","Anders Langes parti (1973)",21
"1853 Evenes","Kvinnenes frie folkevalgte",2
"1853 Evenes","Norges demokratiske parti",3
"1853 Evenes","Sosialistisk Valgforbund (1973)",60
"1854 Ballangen","Arbeiderpartiet",669
"1854 Ballangen","Høyre",101
"1854 Ballangen","Kristelig Folkeparti",223
"1854 Ballangen","Senterpartiet",332
"1854 Ballangen","Venstre",56
"1854 Ballangen","Rød valgallianse",3
"1854 Ballangen","Det nye Folkepartiet (1973-1977)",5
"1854 Ballangen","Anders Langes parti (1973)",67
"1854 Ballangen","Ensliges parti",1
"1854 Ballangen","Kvinnenes frie folkevalgte",5
"1854 Ballangen","Norges demokratiske parti",1
"1854 Ballangen","Sosialistisk Valgforbund (1973)",163
"1855 Ankenes (-1973)","Arbeiderpartiet",1424
"1855 Ankenes (-1973)","Høyre",372
"1855 Ankenes (-1973)","Kristelig Folkeparti",288
"1855 Ankenes (-1973)","Senterpartiet",510
"1855 Ankenes (-1973)","Venstre",76
"1855 Ankenes (-1973)","Rød valgallianse",9
"1855 Ankenes (-1973)","Det nye Folkepartiet (1973-1977)",36
"1855 Ankenes (-1973)","Anders Langes parti (1973)",140
"1855 Ankenes (-1973)","Ensliges parti",4
"1855 Ankenes (-1973)","Kvinnenes frie folkevalgte",8
"1855 Ankenes (-1973)","Norges demokratiske parti",6
"1855 Ankenes (-1973)","Sosialistisk Valgforbund (1973)",424
"1856 Røst","Arbeiderpartiet",112
"1856 Røst","Høyre",10
"1856 Røst","Kristelig Folkeparti",46
"1856 Røst","Senterpartiet",81
"1856 Røst","Venstre",2
"1856 Røst","Rød valgallianse",2
"1856 Røst","Det nye Folkepartiet (1973-1977)",3
"1856 Røst","Anders Langes parti (1973)",30
"1856 Røst","Norges demokratiske parti",1
"1856 Røst","Sosialistisk Valgforbund (1973)",33
"1857 Værøy","Arbeiderpartiet",214
"1857 Værøy","Høyre",32
"1857 Værøy","Kristelig Folkeparti",60
"1857 Værøy","Senterpartiet",117
"1857 Værøy","Venstre",5
"1857 Værøy","Rød valgallianse",3
"1857 Værøy","Det nye Folkepartiet (1973-1977)",5
"1857 Værøy","Anders Langes parti (1973)",17
"1857 Værøy","Ensliges parti",2
"1857 Værøy","Kvinnenes frie folkevalgte",1
"1857 Værøy","Norges demokratiske parti",2
"1857 Værøy","Sosialistisk Valgforbund (1973)",28
"1858 Moskenes (1916-1975)","Arbeiderpartiet",554
"1858 Moskenes (1916-1975)","Høyre",118
"1858 Moskenes (1916-1975)","Kristelig Folkeparti",218
"1858 Moskenes (1916-1975)","Senterpartiet",422
"1858 Moskenes (1916-1975)","Venstre",30
"1858 Moskenes (1916-1975)","Rød valgallianse",19
"1858 Moskenes (1916-1975)","Det nye Folkepartiet (1973-1977)",7
"1858 Moskenes (1916-1975)","Anders Langes parti (1973)",104
"1858 Moskenes (1916-1975)","Ensliges parti",2
"1858 Moskenes (1916-1975)","Kvinnenes frie folkevalgte",1
"1858 Moskenes (1916-1975)","Norges demokratiske parti",2
"1858 Moskenes (1916-1975)","Sosialistisk Valgforbund (1973)",203
"1860 Vestvågøy","Arbeiderpartiet",1539
"1860 Vestvågøy","Høyre",459
"1860 Vestvågøy","Kristelig Folkeparti",1070
"1860 Vestvågøy","Senterpartiet",1058
"1860 Vestvågøy","Venstre",137
"1860 Vestvågøy","Rød valgallianse",13
"1860 Vestvågøy","Det nye Folkepartiet (1973-1977)",24
"1860 Vestvågøy","Anders Langes parti (1973)",507
"1860 Vestvågøy","Ensliges parti",8
"1860 Vestvågøy","Kvinnenes frie folkevalgte",11
"1860 Vestvågøy","Norges demokratiske parti",9
"1860 Vestvågøy","Sosialistisk Valgforbund (1973)",484
"1865 Vågan","Arbeiderpartiet",1288
"1865 Vågan","Høyre",706
"1865 Vågan","Kristelig Folkeparti",519
"1865 Vågan","Senterpartiet",711
"1865 Vågan","Venstre",162
"1865 Vågan","Rød valgallianse",55
"1865 Vågan","Det nye Folkepartiet (1973-1977)",51
"1865 Vågan","Anders Langes parti (1973)",276
"1865 Vågan","Ensliges parti",8
"1865 Vågan","Kvinnenes frie folkevalgte",4
"1865 Vågan","Norges demokratiske parti",4
"1865 Vågan","Sosialistisk Valgforbund (1973)",576
"1866 Hadsel","Arbeiderpartiet",1146
"1866 Hadsel","Høyre",448
"1866 Hadsel","Kristelig Folkeparti",599
"1866 Hadsel","Senterpartiet",747
"1866 Hadsel","Venstre",306
"1866 Hadsel","Rød valgallianse",9
"1866 Hadsel","Det nye Folkepartiet (1973-1977)",33
"1866 Hadsel","Anders Langes parti (1973)",197
"1866 Hadsel","Ensliges parti",6
"1866 Hadsel","Kvinnenes frie folkevalgte",6
"1866 Hadsel","Norges demokratiske parti",19
"1866 Hadsel","Sosialistisk Valgforbund (1973)",679
"1867 Bø (Nordl.)","Arbeiderpartiet",418
"1867 Bø (Nordl.)","Høyre",143
"1867 Bø (Nordl.)","Kristelig Folkeparti",474
"1867 Bø (Nordl.)","Senterpartiet",489
"1867 Bø (Nordl.)","Venstre",352
"1867 Bø (Nordl.)","Rød valgallianse",4
"1867 Bø (Nordl.)","Det nye Folkepartiet (1973-1977)",8
"1867 Bø (Nordl.)","Anders Langes parti (1973)",105
"1867 Bø (Nordl.)","Ensliges parti",2
"1867 Bø (Nordl.)","Kvinnenes frie folkevalgte",1
"1867 Bø (Nordl.)","Norges demokratiske parti",3
"1867 Bø (Nordl.)","Sosialistisk Valgforbund (1973)",419
"1868 Øksnes","Arbeiderpartiet",382
"1868 Øksnes","Høyre",149
"1868 Øksnes","Kristelig Folkeparti",522
"1868 Øksnes","Senterpartiet",473
"1868 Øksnes","Venstre",244
"1868 Øksnes","Rød valgallianse",8
"1868 Øksnes","Det nye Folkepartiet (1973-1977)",6
"1868 Øksnes","Anders Langes parti (1973)",95
"1868 Øksnes","Ensliges parti",2
"1868 Øksnes","Kvinnenes frie folkevalgte",2
"1868 Øksnes","Norges demokratiske parti",2
"1868 Øksnes","Sosialistisk Valgforbund (1973)",294
"1870 Sortland","Arbeiderpartiet",821
"1870 Sortland","Høyre",376
"1870 Sortland","Kristelig Folkeparti",526
"1870 Sortland","Senterpartiet",542
"1870 Sortland","Venstre",450
"1870 Sortland","Rød valgallianse",11
"1870 Sortland","Det nye Folkepartiet (1973-1977)",42
"1870 Sortland","Anders Langes parti (1973)",103
"1870 Sortland","Ensliges parti",4
"1870 Sortland","Kvinnenes frie folkevalgte",4
"1870 Sortland","Norges demokratiske parti",3
"1870 Sortland","Sosialistisk Valgforbund (1973)",562
"1871 Andøy","Arbeiderpartiet",971
"1871 Andøy","Høyre",541
"1871 Andøy","Kristelig Folkeparti",326
"1871 Andøy","Senterpartiet",373
"1871 Andøy","Venstre",982
"1871 Andøy","Rød valgallianse",14
"1871 Andøy","Det nye Folkepartiet (1973-1977)",27
"1871 Andøy","Anders Langes parti (1973)",174
"1871 Andøy","Ensliges parti",5
"1871 Andøy","Kvinnenes frie folkevalgte",5
"1871 Andøy","Norges demokratiske parti",2
"1871 Andøy","Sosialistisk Valgforbund (1973)",320
"1901 Harstad (-2012)","Arbeiderpartiet",2696
"1901 Harstad (-2012)","Høyre",2668
"1901 Harstad (-2012)","Kristelig Folkeparti",892
"1901 Harstad (-2012)","Rød valgallianse",46
"1901 Harstad (-2012)","Det nye Folkepartiet (1973-1977)",78
"1901 Harstad (-2012)","Anders Langes parti (1973)",446
"1901 Harstad (-2012)","Ensliges parti",9
"1901 Harstad (-2012)","Kvinnenes frie folkevalgte",3
"1901 Harstad (-2012)","Norges demokratiske parti",2
"1901 Harstad (-2012)","Sosialistisk Valgforbund (1973)",1151
"1901 Harstad (-2012)","Fellesliste Venstre",532
"1901 Harstad (-2012)","Fellesliste Senterpartiet",1060
"1902 Tromsø","Arbeiderpartiet",6229
"1902 Tromsø","Høyre",3059
"1902 Tromsø","Kristelig Folkeparti",1725
"1902 Tromsø","Rød valgallianse",204
"1902 Tromsø","Det nye Folkepartiet (1973-1977)",584
"1902 Tromsø","Anders Langes parti (1973)",1272
"1902 Tromsø","Ensliges parti",40
"1902 Tromsø","Kvinnenes frie folkevalgte",16
"1902 Tromsø","Norges demokratiske parti",27
"1902 Tromsø","Sosialistisk Valgforbund (1973)",3364
"1902 Tromsø","Fellesliste Venstre",1098
"1902 Tromsø","Fellesliste Senterpartiet",1483
"1911 Kvæfjord","Arbeiderpartiet",563
"1911 Kvæfjord","Høyre",196
"1911 Kvæfjord","Kristelig Folkeparti",177
"1911 Kvæfjord","Rød valgallianse",6
"1911 Kvæfjord","Det nye Folkepartiet (1973-1977)",15
"1911 Kvæfjord","Anders Langes parti (1973)",41
"1911 Kvæfjord","Kvinnenes frie folkevalgte",2
"1911 Kvæfjord","Norges demokratiske parti",2
"1911 Kvæfjord","Sosialistisk Valgforbund (1973)",145
"1911 Kvæfjord","Fellesliste Venstre",189
"1911 Kvæfjord","Fellesliste Senterpartiet",296
"1913 Skånland","Arbeiderpartiet",691
"1913 Skånland","Høyre",137
"1913 Skånland","Kristelig Folkeparti",175
"1913 Skånland","Rød valgallianse",1
"1913 Skånland","Det nye Folkepartiet (1973-1977)",5
"1913 Skånland","Anders Langes parti (1973)",28
"1913 Skånland","Ensliges parti",4
"1913 Skånland","Kvinnenes frie folkevalgte",3
"1913 Skånland","Norges demokratiske parti",2
"1913 Skånland","Sosialistisk Valgforbund (1973)",130
"1913 Skånland","Fellesliste Venstre",78
"1913 Skånland","Fellesliste Senterpartiet",265
"1915 Bjarkøy (-2012)","Arbeiderpartiet",131
"1915 Bjarkøy (-2012)","Høyre",42
"1915 Bjarkøy (-2012)","Kristelig Folkeparti",94
"1915 Bjarkøy (-2012)","Rød valgallianse",2
"1915 Bjarkøy (-2012)","Det nye Folkepartiet (1973-1977)",2
"1915 Bjarkøy (-2012)","Anders Langes parti (1973)",6
"1915 Bjarkøy (-2012)","Kvinnenes frie folkevalgte",1
"1915 Bjarkøy (-2012)","Sosialistisk Valgforbund (1973)",41
"1915 Bjarkøy (-2012)","Fellesliste Venstre",22
"1915 Bjarkøy (-2012)","Fellesliste Senterpartiet",139
"1917 Ibestad","Arbeiderpartiet",459
"1917 Ibestad","Høyre",156
"1917 Ibestad","Kristelig Folkeparti",214
"1917 Ibestad","Rød valgallianse",7
"1917 Ibestad","Det nye Folkepartiet (1973-1977)",8
"1917 Ibestad","Anders Langes parti (1973)",28
"1917 Ibestad","Ensliges parti",1
"1917 Ibestad","Kvinnenes frie folkevalgte",3
"1917 Ibestad","Norges demokratiske parti",3
"1917 Ibestad","Sosialistisk Valgforbund (1973)",71
"1917 Ibestad","Fellesliste Venstre",52
"1917 Ibestad","Fellesliste Senterpartiet",310
"1919 Gratangen","Arbeiderpartiet",478
"1919 Gratangen","Høyre",75
"1919 Gratangen","Kristelig Folkeparti",96
"1919 Gratangen","Rød valgallianse",2
"1919 Gratangen","Det nye Folkepartiet (1973-1977)",3
"1919 Gratangen","Anders Langes parti (1973)",28
"1919 Gratangen","Kvinnenes frie folkevalgte",1
"1919 Gratangen","Norges demokratiske parti",3
"1919 Gratangen","Sosialistisk Valgforbund (1973)",99
"1919 Gratangen","Fellesliste Venstre",13
"1919 Gratangen","Fellesliste Senterpartiet",131
"1921 Salangen (-1976)","Arbeiderpartiet",841
"1921 Salangen (-1976)","Høyre",151
"1921 Salangen (-1976)","Kristelig Folkeparti",212
"1921 Salangen (-1976)","Rød valgallianse",7
"1921 Salangen (-1976)","Det nye Folkepartiet (1973-1977)",7
"1921 Salangen (-1976)","Anders Langes parti (1973)",56
"1921 Salangen (-1976)","Ensliges parti",5
"1921 Salangen (-1976)","Sosialistisk Valgforbund (1973)",233
"1921 Salangen (-1976)","Fellesliste Venstre",29
"1921 Salangen (-1976)","Fellesliste Senterpartiet",305
"1922 Bardu","Arbeiderpartiet",903
"1922 Bardu","Høyre",263
"1922 Bardu","Kristelig Folkeparti",106
"1922 Bardu","Rød valgallianse",2
"1922 Bardu","Det nye Folkepartiet (1973-1977)",17
"1922 Bardu","Anders Langes parti (1973)",47
"1922 Bardu","Ensliges parti",1
"1922 Bardu","Kvinnenes frie folkevalgte",2
"1922 Bardu","Norges demokratiske parti",2
"1922 Bardu","Sosialistisk Valgforbund (1973)",93
"1922 Bardu","Fellesliste Venstre",46
"1922 Bardu","Fellesliste Senterpartiet",441
"1924 Målselv","Arbeiderpartiet",1372
"1924 Målselv","Høyre",709
"1924 Målselv","Kristelig Folkeparti",206
"1924 Målselv","Rød valgallianse",7
"1924 Målselv","Det nye Folkepartiet (1973-1977)",27
"1924 Målselv","Anders Langes parti (1973)",111
"1924 Målselv","Ensliges parti",6
"1924 Målselv","Kvinnenes frie folkevalgte",2
"1924 Målselv","Norges demokratiske parti",3
"1924 Målselv","Sosialistisk Valgforbund (1973)",234
"1924 Målselv","Fellesliste Venstre",227
"1924 Målselv","Fellesliste Senterpartiet",772
"1925 Sørreisa","Arbeiderpartiet",774
"1925 Sørreisa","Høyre",126
"1925 Sørreisa","Kristelig Folkeparti",191
"1925 Sørreisa","Rød valgallianse",3
"1925 Sørreisa","Det nye Folkepartiet (1973-1977)",18
"1925 Sørreisa","Anders Langes parti (1973)",53
"1925 Sørreisa","Ensliges parti",5
"1925 Sørreisa","Kvinnenes frie folkevalgte",2
"1925 Sørreisa","Norges demokratiske parti",1
"1925 Sørreisa","Sosialistisk Valgforbund (1973)",169
"1925 Sørreisa","Fellesliste Venstre",13
"1925 Sørreisa","Fellesliste Senterpartiet",250
"1926 Dyrøy","Arbeiderpartiet",333
"1926 Dyrøy","Høyre",51
"1926 Dyrøy","Kristelig Folkeparti",152
"1926 Dyrøy","Rød valgallianse",2
"1926 Dyrøy","Det nye Folkepartiet (1973-1977)",4
"1926 Dyrøy","Anders Langes parti (1973)",33
"1926 Dyrøy","Norges demokratiske parti",1
"1926 Dyrøy","Sosialistisk Valgforbund (1973)",118
"1926 Dyrøy","Fellesliste Venstre",7
"1926 Dyrøy","Fellesliste Senterpartiet",248
"1927 Tranøy","Arbeiderpartiet",478
"1927 Tranøy","Høyre",83
"1927 Tranøy","Kristelig Folkeparti",161
"1927 Tranøy","Rød valgallianse",5
"1927 Tranøy","Det nye Folkepartiet (1973-1977)",6
"1927 Tranøy","Anders Langes parti (1973)",34
"1927 Tranøy","Ensliges parti",2
"1927 Tranøy","Kvinnenes frie folkevalgte",3
"1927 Tranøy","Norges demokratiske parti",3
"1927 Tranøy","Sosialistisk Valgforbund (1973)",225
"1927 Tranøy","Fellesliste Venstre",11
"1927 Tranøy","Fellesliste Senterpartiet",190
"1928 Torsken","Arbeiderpartiet",364
"1928 Torsken","Høyre",52
"1928 Torsken","Kristelig Folkeparti",127
"1928 Torsken","Rød valgallianse",1
"1928 Torsken","Det nye Folkepartiet (1973-1977)",3
"1928 Torsken","Anders Langes parti (1973)",13
"1928 Torsken","Kvinnenes frie folkevalgte",1
"1928 Torsken","Sosialistisk Valgforbund (1973)",109
"1928 Torsken","Fellesliste Venstre",4
"1928 Torsken","Fellesliste Senterpartiet",118
"1929 Berg","Arbeiderpartiet",267
"1929 Berg","Høyre",25
"1929 Berg","Kristelig Folkeparti",110
"1929 Berg","Rød valgallianse",9
"1929 Berg","Det nye Folkepartiet (1973-1977)",2
"1929 Berg","Anders Langes parti (1973)",10
"1929 Berg","Ensliges parti",3
"1929 Berg","Sosialistisk Valgforbund (1973)",161
"1929 Berg","Fellesliste Venstre",16
"1929 Berg","Fellesliste Senterpartiet",137
"1931 Lenvik","Arbeiderpartiet",1715
"1931 Lenvik","Høyre",347
"1931 Lenvik","Kristelig Folkeparti",769
"1931 Lenvik","Rød valgallianse",16
"1931 Lenvik","Det nye Folkepartiet (1973-1977)",38
"1931 Lenvik","Anders Langes parti (1973)",256
"1931 Lenvik","Ensliges parti",7
"1931 Lenvik","Kvinnenes frie folkevalgte",6
"1931 Lenvik","Norges demokratiske parti",4
"1931 Lenvik","Sosialistisk Valgforbund (1973)",709
"1931 Lenvik","Fellesliste Venstre",171
"1931 Lenvik","Fellesliste Senterpartiet",658
"1933 Balsfjord","Arbeiderpartiet",1207
"1933 Balsfjord","Høyre",117
"1933 Balsfjord","Kristelig Folkeparti",340
"1933 Balsfjord","Rød valgallianse",11
"1933 Balsfjord","Det nye Folkepartiet (1973-1977)",30
"1933 Balsfjord","Anders Langes parti (1973)",114
"1933 Balsfjord","Ensliges parti",4
"1933 Balsfjord","Norges demokratiske parti",2
"1933 Balsfjord","Sosialistisk Valgforbund (1973)",344
"1933 Balsfjord","Fellesliste Venstre",186
"1933 Balsfjord","Fellesliste Senterpartiet",671
"1936 Karlsøy","Arbeiderpartiet",527
"1936 Karlsøy","Høyre",43
"1936 Karlsøy","Kristelig Folkeparti",87
"1936 Karlsøy","Rød valgallianse",5
"1936 Karlsøy","Det nye Folkepartiet (1973-1977)",7
"1936 Karlsøy","Anders Langes parti (1973)",78
"1936 Karlsøy","Kvinnenes frie folkevalgte",1
"1936 Karlsøy","Sosialistisk Valgforbund (1973)",180
"1936 Karlsøy","Fellesliste Venstre",32
"1936 Karlsøy","Fellesliste Senterpartiet",263
"1938 Lyngen","Arbeiderpartiet",872
"1938 Lyngen","Høyre",68
"1938 Lyngen","Kristelig Folkeparti",168
"1938 Lyngen","Rød valgallianse",9
"1938 Lyngen","Det nye Folkepartiet (1973-1977)",41
"1938 Lyngen","Anders Langes parti (1973)",64
"1938 Lyngen","Ensliges parti",2
"1938 Lyngen","Kvinnenes frie folkevalgte",2
"1938 Lyngen","Sosialistisk Valgforbund (1973)",235
"1938 Lyngen","Fellesliste Venstre",90
"1938 Lyngen","Fellesliste Senterpartiet",210
"1939 Storfjord - Omasvuotna - Omasvuono","Arbeiderpartiet",422
"1939 Storfjord - Omasvuotna - Omasvuono","Høyre",44
"1939 Storfjord - Omasvuotna - Omasvuono","Kristelig Folkeparti",54
"1939 Storfjord - Omasvuotna - Omasvuono","Rød valgallianse",2
"1939 Storfjord - Omasvuotna - Omasvuono","Det nye Folkepartiet (1973-1977)",30
"1939 Storfjord - Omasvuotna - Omasvuono","Anders Langes parti (1973)",28
"1939 Storfjord - Omasvuotna - Omasvuono","Ensliges parti",1
"1939 Storfjord - Omasvuotna - Omasvuono","Kvinnenes frie folkevalgte",2
"1939 Storfjord - Omasvuotna - Omasvuono","Norges demokratiske parti",1
"1939 Storfjord - Omasvuotna - Omasvuono","Sosialistisk Valgforbund (1973)",188
"1939 Storfjord - Omasvuotna - Omasvuono","Fellesliste Venstre",18
"1939 Storfjord - Omasvuotna - Omasvuono","Fellesliste Senterpartiet",102
"1940 Gáivuotna - Kåfjord","Arbeiderpartiet",434
"1940 Gáivuotna - Kåfjord","Høyre",29
"1940 Gáivuotna - Kåfjord","Kristelig Folkeparti",215
"1940 Gáivuotna - Kåfjord","Rød valgallianse",9
"1940 Gáivuotna - Kåfjord","Det nye Folkepartiet (1973-1977)",15
"1940 Gáivuotna - Kåfjord","Anders Langes parti (1973)",45
"1940 Gáivuotna - Kåfjord","Ensliges parti",2
"1940 Gáivuotna - Kåfjord","Kvinnenes frie folkevalgte",2
"1940 Gáivuotna - Kåfjord","Norges demokratiske parti",2
"1940 Gáivuotna - Kåfjord","Sosialistisk Valgforbund (1973)",214
"1940 Gáivuotna - Kåfjord","Fellesliste Venstre",15
"1940 Gáivuotna - Kåfjord","Fellesliste Senterpartiet",322
"1941 Skjervøy","Arbeiderpartiet",520
"1941 Skjervøy","Høyre",90
"1941 Skjervøy","Kristelig Folkeparti",171
"1941 Skjervøy","Rød valgallianse",5
"1941 Skjervøy","Det nye Folkepartiet (1973-1977)",15
"1941 Skjervøy","Anders Langes parti (1973)",30
"1941 Skjervøy","Ensliges parti",1
"1941 Skjervøy","Sosialistisk Valgforbund (1973)",136
